country,year,continent,variable,value
Nepal,1987,Asia,lifeExp,52.537
Nepal,1987,Asia,gdpPercap,775.6324501
Nepal,1992,Asia,pop,20326209
Nepal,1992,Asia,lifeExp,55.727
Nepal,1992,Asia,gdpPercap,897.7403604
Nepal,1997,Asia,pop,23001113
Nepal,1997,Asia,lifeExp,59.426
Nepal,1997,Asia,gdpPercap,1010.892138
Nepal,2002,Asia,pop,25873917
Nepal,2002,Asia,lifeExp,61.34
Nepal,2002,Asia,gdpPercap,1057.206311
Nepal,2007,Asia,pop,28901790
Nepal,2007,Asia,lifeExp,63.785
Nepal,2007,Asia,gdpPercap,1091.359778
Netherlands,1952,Europe,pop,10381988
Netherlands,1952,Europe,lifeExp,72.13
Netherlands,1952,Europe,gdpPercap,8941.571858
Netherlands,1957,Europe,pop,11026383
Netherlands,1957,Europe,lifeExp,72.99
Netherlands,1957,Europe,gdpPercap,11276.19344
Netherlands,1962,Europe,pop,11805689
Netherlands,1962,Europe,lifeExp,73.23
Netherlands,1962,Europe,gdpPercap,12790.84956
Netherlands,1967,Europe,pop,12596822
Netherlands,1967,Europe,lifeExp,73.82
Netherlands,1967,Europe,gdpPercap,15363.25136
Netherlands,1972,Europe,pop,13329874
Netherlands,1972,Europe,lifeExp,73.75
Netherlands,1972,Europe,gdpPercap,18794.74567
Netherlands,1977,Europe,pop,13852989
Netherlands,1977,Europe,lifeExp,75.24
Netherlands,1977,Europe,gdpPercap,21209.0592
Netherlands,1982,Europe,pop,14310401
Netherlands,1982,Europe,lifeExp,76.05
Netherlands,1982,Europe,gdpPercap,21399.46046
Netherlands,1987,Europe,pop,14665278
Netherlands,1987,Europe,lifeExp,76.83
Netherlands,1987,Europe,gdpPercap,23651.32361
Netherlands,1992,Europe,pop,15174244
Netherlands,1992,Europe,lifeExp,77.42
Netherlands,1992,Europe,gdpPercap,26790.94961
Netherlands,1997,Europe,pop,15604464
Netherlands,1997,Europe,lifeExp,78.03
Netherlands,1997,Europe,gdpPercap,30246.13063
Netherlands,2002,Europe,pop,16122830
Netherlands,2002,Europe,lifeExp,78.53
Netherlands,2002,Europe,gdpPercap,33724.75778
Netherlands,2007,Europe,pop,16570613
Netherlands,2007,Europe,lifeExp,79.762
Netherlands,2007,Europe,gdpPercap,36797.93332
New Zealand,1952,Oceania,pop,1994794
New Zealand,1952,Oceania,lifeExp,69.39
New Zealand,1952,Oceania,gdpPercap,10556.57566
New Zealand,1957,Oceania,pop,2229407
New Zealand,1957,Oceania,lifeExp,70.26
New Zealand,1957,Oceania,gdpPercap,12247.39532
New Zealand,1962,Oceania,pop,2488550
New Zealand,1962,Oceania,lifeExp,71.24
New Zealand,1962,Oceania,gdpPercap,13175.678
New Zealand,1967,Oceania,pop,2728150
New Zealand,1967,Oceania,lifeExp,71.52
New Zealand,1967,Oceania,gdpPercap,14463.91893
New Zealand,1972,Oceania,pop,2929100
New Zealand,1972,Oceania,lifeExp,71.89
New Zealand,1972,Oceania,gdpPercap,16046.03728
New Zealand,1977,Oceania,pop,3164900
New Zealand,1977,Oceania,lifeExp,72.22
New Zealand,1977,Oceania,gdpPercap,16233.7177
New Zealand,1982,Oceania,pop,3210650
New Zealand,1982,Oceania,lifeExp,73.84
New Zealand,1982,Oceania,gdpPercap,17632.4104
New Zealand,1987,Oceania,pop,3317166
New Zealand,1987,Oceania,lifeExp,74.32
New Zealand,1987,Oceania,gdpPercap,19007.19129
New Zealand,1992,Oceania,pop,3437674
New Zealand,1992,Oceania,lifeExp,76.33
New Zealand,1992,Oceania,gdpPercap,18363.32494
New Zealand,1997,Oceania,pop,3676187
New Zealand,1997,Oceania,lifeExp,77.55
New Zealand,1997,Oceania,gdpPercap,21050.41377
New Zealand,2002,Oceania,pop,3908037
New Zealand,2002,Oceania,lifeExp,79.11
New Zealand,2002,Oceania,gdpPercap,23189.80135
New Zealand,2007,Oceania,pop,4115771
New Zealand,2007,Oceania,lifeExp,80.204
New Zealand,2007,Oceania,gdpPercap,25185.00911
Nicaragua,1952,Americas,pop,1165790
Nicaragua,1952,Americas,lifeExp,42.314
Nicaragua,1952,Americas,gdpPercap,3112.363948
Nicaragua,1957,Americas,pop,1358828
Nicaragua,1957,Americas,lifeExp,45.432
Nicaragua,1957,Americas,gdpPercap,3457.415947
Nicaragua,1962,Americas,pop,1590597
Nicaragua,1962,Americas,lifeExp,48.632
Nicaragua,1962,Americas,gdpPercap,3634.364406
Nicaragua,1967,Americas,pop,1865490
Nicaragua,1967,Americas,lifeExp,51.884
Nicaragua,1967,Americas,gdpPercap,4643.393534
Nicaragua,1972,Americas,pop,2182908
Nicaragua,1972,Americas,lifeExp,55.151
Nicaragua,1972,Americas,gdpPercap,4688.593267
Nicaragua,1977,Americas,pop,2554598
Nicaragua,1977,Americas,lifeExp,57.47
Nicaragua,1977,Americas,gdpPercap,5486.371089
Nicaragua,1982,Americas,pop,2979423
Nicaragua,1982,Americas,lifeExp,59.298
Nicaragua,1982,Americas,gdpPercap,3470.338156
Nicaragua,1987,Americas,pop,3344353
Nicaragua,1987,Americas,lifeExp,62.008
Nicaragua,1987,Americas,gdpPercap,2955.984375
Nicaragua,1992,Americas,pop,4017939
Nicaragua,1992,Americas,lifeExp,65.843
Nicaragua,1992,Americas,gdpPercap,2170.151724
Nicaragua,1997,Americas,pop,4609572
Nicaragua,1997,Americas,lifeExp,68.426
Nicaragua,1997,Americas,gdpPercap,2253.023004
Nicaragua,2002,Americas,pop,5146848
Nicaragua,2002,Americas,lifeExp,70.836
Nicaragua,2002,Americas,gdpPercap,2474.548819
Nicaragua,2007,Americas,pop,5675356
Nicaragua,2007,Americas,lifeExp,72.899
Nicaragua,2007,Americas,gdpPercap,2749.320965
Niger,1952,Africa,pop,3379468
Niger,1952,Africa,lifeExp,37.444
Niger,1952,Africa,gdpPercap,761.879376
Niger,1957,Africa,pop,3692184
Niger,1957,Africa,lifeExp,38.598
Niger,1957,Africa,gdpPercap,835.5234025
Niger,1962,Africa,pop,4076008
Niger,1962,Africa,lifeExp,39.487
Niger,1962,Africa,gdpPercap,997.7661127
Niger,1967,Africa,pop,4534062
Niger,1967,Africa,lifeExp,40.118
Niger,1967,Africa,gdpPercap,1054.384891
Niger,1972,Africa,pop,5060262
Niger,1972,Africa,lifeExp,40.546
Niger,1972,Africa,gdpPercap,954.2092363
Niger,1977,Africa,pop,5682086
Niger,1977,Africa,lifeExp,41.291
Niger,1977,Africa,gdpPercap,808.8970728
Niger,1982,Africa,pop,6437188
Niger,1982,Africa,lifeExp,42.598
Niger,1982,Africa,gdpPercap,909.7221354
Niger,1987,Africa,pop,7332638
Niger,1987,Africa,lifeExp,44.555
Niger,1987,Africa,gdpPercap,668.3000228
Niger,1992,Africa,pop,8392818
Niger,1992,Africa,lifeExp,47.391
Niger,1992,Africa,gdpPercap,581.182725
Niger,1997,Africa,pop,9666252
Niger,1997,Africa,lifeExp,51.313
Niger,1997,Africa,gdpPercap,580.3052092
Niger,2002,Africa,pop,11140655
Niger,2002,Africa,lifeExp,54.496
Niger,2002,Africa,gdpPercap,601.0745012
Niger,2007,Africa,pop,12894865
Niger,2007,Africa,lifeExp,56.867
Niger,2007,Africa,gdpPercap,619.6768924
Nigeria,1952,Africa,pop,33119096
Nigeria,1952,Africa,lifeExp,36.324
Nigeria,1952,Africa,gdpPercap,1077.281856
Nigeria,1957,Africa,pop,37173340
Nigeria,1957,Africa,lifeExp,37.802
Nigeria,1957,Africa,gdpPercap,1100.592563
Nigeria,1962,Africa,pop,41871351
Nigeria,1962,Africa,lifeExp,39.36
Nigeria,1962,Africa,gdpPercap,1150.927478
Nigeria,1967,Africa,pop,47287752
Nigeria,1967,Africa,lifeExp,41.04
Nigeria,1967,Africa,gdpPercap,1014.514104
Nigeria,1972,Africa,pop,53740085
Nigeria,1972,Africa,lifeExp,42.821
Nigeria,1972,Africa,gdpPercap,1698.388838
Nigeria,1977,Africa,pop,62209173
Nigeria,1977,Africa,lifeExp,44.514
Nigeria,1977,Africa,gdpPercap,1981.951806
Nigeria,1982,Africa,pop,73039376
Nigeria,1982,Africa,lifeExp,45.826
Nigeria,1982,Africa,gdpPercap,1576.97375
Nigeria,1987,Africa,pop,81551520
Nigeria,1987,Africa,lifeExp,46.886
Nigeria,1987,Africa,gdpPercap,1385.029563
Nigeria,1992,Africa,pop,93364244
Nigeria,1992,Africa,lifeExp,47.472
Nigeria,1992,Africa,gdpPercap,1619.848217
Nigeria,1997,Africa,pop,106207839
Nigeria,1997,Africa,lifeExp,47.464
Nigeria,1997,Africa,gdpPercap,1624.941275
Nigeria,2002,Africa,pop,119901274
Nigeria,2002,Africa,lifeExp,46.608
Nigeria,2002,Africa,gdpPercap,1615.286395
Nigeria,2007,Africa,pop,135031164
Nigeria,2007,Africa,lifeExp,46.859
Nigeria,2007,Africa,gdpPercap,2013.977305
Norway,1952,Europe,pop,3327728
Norway,1952,Europe,lifeExp,72.67
Norway,1952,Europe,gdpPercap,10095.42172
Norway,1957,Europe,pop,3491938
Norway,1957,Europe,lifeExp,73.44
Norway,1957,Europe,gdpPercap,11653.97304
Norway,1962,Europe,pop,3638919
Norway,1962,Europe,lifeExp,73.47
Norway,1962,Europe,gdpPercap,13450.40151
Norway,1967,Europe,pop,3786019
Norway,1967,Europe,lifeExp,74.08
Norway,1967,Europe,gdpPercap,16361.87647
Norway,1972,Europe,pop,3933004
Norway,1972,Europe,lifeExp,74.34
Norway,1972,Europe,gdpPercap,18965.05551
Norway,1977,Europe,pop,4043205
Norway,1977,Europe,lifeExp,75.37
Norway,1977,Europe,gdpPercap,23311.34939
Norway,1982,Europe,pop,4114787
Norway,1982,Europe,lifeExp,75.97
Norway,1982,Europe,gdpPercap,26298.63531
Norway,1987,Europe,pop,4186147
Norway,1987,Europe,lifeExp,75.89
Norway,1987,Europe,gdpPercap,31540.9748
Norway,1992,Europe,pop,4286357
Norway,1992,Europe,lifeExp,77.32
Norway,1992,Europe,gdpPercap,33965.66115
Norway,1997,Europe,pop,4405672
Norway,1997,Europe,lifeExp,78.32
Norway,1997,Europe,gdpPercap,41283.16433
Norway,2002,Europe,pop,4535591
Norway,2002,Europe,lifeExp,79.05
Norway,2002,Europe,gdpPercap,44683.97525
Norway,2007,Europe,pop,4627926
Norway,2007,Europe,lifeExp,80.196
Norway,2007,Europe,gdpPercap,49357.19017
Oman,1952,Asia,pop,507833
Oman,1952,Asia,lifeExp,37.578
Oman,1952,Asia,gdpPercap,1828.230307
Oman,1957,Asia,pop,561977
Oman,1957,Asia,lifeExp,40.08
Oman,1957,Asia,gdpPercap,2242.746551
Oman,1962,Asia,pop,628164
Oman,1962,Asia,lifeExp,43.165
Oman,1962,Asia,gdpPercap,2924.638113
Oman,1967,Asia,pop,714775
Oman,1967,Asia,lifeExp,46.988
Oman,1967,Asia,gdpPercap,4720.942687
Oman,1972,Asia,pop,829050
Oman,1972,Asia,lifeExp,52.143
Oman,1972,Asia,gdpPercap,10618.03855
Oman,1977,Asia,pop,1004533
Oman,1977,Asia,lifeExp,57.367
Oman,1977,Asia,gdpPercap,11848.34392
Oman,1982,Asia,pop,1301048
Oman,1982,Asia,lifeExp,62.728
Oman,1982,Asia,gdpPercap,12954.79101
Oman,1987,Asia,pop,1593882
Oman,1987,Asia,lifeExp,67.734
Oman,1987,Asia,gdpPercap,18115.22313
Oman,1992,Asia,pop,1915208
Oman,1992,Asia,lifeExp,71.197
Oman,1992,Asia,gdpPercap,18616.70691
Oman,1997,Asia,pop,2283635
Oman,1997,Asia,lifeExp,72.499
Oman,1997,Asia,gdpPercap,19702.05581
Oman,2002,Asia,pop,2713462
Oman,2002,Asia,lifeExp,74.193
Oman,2002,Asia,gdpPercap,19774.83687
Oman,2007,Asia,pop,3204897
Oman,2007,Asia,lifeExp,75.64
Oman,2007,Asia,gdpPercap,22316.19287
Pakistan,1952,Asia,pop,41346560
Pakistan,1952,Asia,lifeExp,43.436
Pakistan,1952,Asia,gdpPercap,684.5971438
Pakistan,1957,Asia,pop,46679944
Pakistan,1957,Asia,lifeExp,45.557
Pakistan,1957,Asia,gdpPercap,747.0835292
Pakistan,1962,Asia,pop,53100671
Pakistan,1962,Asia,lifeExp,47.67
Pakistan,1962,Asia,gdpPercap,803.3427418
Pakistan,1967,Asia,pop,60641899
Pakistan,1967,Asia,lifeExp,49.8
Pakistan,1967,Asia,gdpPercap,942.4082588
Pakistan,1972,Asia,pop,69325921
Pakistan,1972,Asia,lifeExp,51.929
Pakistan,1972,Asia,gdpPercap,1049.938981
Pakistan,1977,Asia,pop,78152686
Pakistan,1977,Asia,lifeExp,54.043
Pakistan,1977,Asia,gdpPercap,1175.921193
Pakistan,1982,Asia,pop,91462088
Pakistan,1982,Asia,lifeExp,56.158
Pakistan,1982,Asia,gdpPercap,1443.429832
Pakistan,1987,Asia,pop,105186881
Pakistan,1987,Asia,lifeExp,58.245
Pakistan,1987,Asia,gdpPercap,1704.686583
Pakistan,1992,Asia,pop,120065004
Pakistan,1992,Asia,lifeExp,60.838
Pakistan,1992,Asia,gdpPercap,1971.829464
Pakistan,1997,Asia,pop,135564834
Pakistan,1997,Asia,lifeExp,61.818
Pakistan,1997,Asia,gdpPercap,2049.350521
Pakistan,2002,Asia,pop,153403524
Pakistan,2002,Asia,lifeExp,63.61
Pakistan,2002,Asia,gdpPercap,2092.712441
Pakistan,2007,Asia,pop,169270617
Pakistan,2007,Asia,lifeExp,65.483
Pakistan,2007,Asia,gdpPercap,2605.94758
Panama,1952,Americas,pop,940080
Panama,1952,Americas,lifeExp,55.191
Panama,1952,Americas,gdpPercap,2480.380334
Panama,1957,Americas,pop,1063506
Panama,1957,Americas,lifeExp,59.201
Panama,1957,Americas,gdpPercap,2961.800905
Panama,1962,Americas,pop,1215725
Panama,1962,Americas,lifeExp,61.817
Panama,1962,Americas,gdpPercap,3536.540301
Panama,1967,Americas,pop,1405486
Panama,1967,Americas,lifeExp,64.071
Panama,1967,Americas,gdpPercap,4421.009084
Panama,1972,Americas,pop,1616384
Panama,1972,Americas,lifeExp,66.216
Panama,1972,Americas,gdpPercap,5364.249663
Panama,1977,Americas,pop,1839782
Panama,1977,Americas,lifeExp,68.681
Panama,1977,Americas,gdpPercap,5351.912144
Panama,1982,Americas,pop,2036305
Panama,1982,Americas,lifeExp,70.472
Panama,1982,Americas,gdpPercap,7009.601598
Panama,1987,Americas,pop,2253639
Panama,1987,Americas,lifeExp,71.523
Panama,1987,Americas,gdpPercap,7034.779161
Panama,1992,Americas,pop,2484997
Panama,1992,Americas,lifeExp,72.462
Panama,1992,Americas,gdpPercap,6618.74305
Panama,1997,Americas,pop,2734531
Panama,1997,Americas,lifeExp,73.738
Panama,1997,Americas,gdpPercap,7113.692252
Panama,2002,Americas,pop,2990875
Panama,2002,Americas,lifeExp,74.712
Panama,2002,Americas,gdpPercap,7356.031934
Panama,2007,Americas,pop,3242173
Panama,2007,Americas,lifeExp,75.537
Panama,2007,Americas,gdpPercap,9809.185636
Paraguay,1952,Americas,pop,1555876
Paraguay,1952,Americas,lifeExp,62.649
Paraguay,1952,Americas,gdpPercap,1952.308701
Paraguay,1957,Americas,pop,1770902
Paraguay,1957,Americas,lifeExp,63.196
Paraguay,1957,Americas,gdpPercap,2046.154706
Paraguay,1962,Americas,pop,2009813
Paraguay,1962,Americas,lifeExp,64.361
Paraguay,1962,Americas,gdpPercap,2148.027146
Paraguay,1967,Americas,pop,2287985
Paraguay,1967,Americas,lifeExp,64.951
Paraguay,1967,Americas,gdpPercap,2299.376311
Paraguay,1972,Americas,pop,2614104
Paraguay,1972,Americas,lifeExp,65.815
Paraguay,1972,Americas,gdpPercap,2523.337977
Paraguay,1977,Americas,pop,2984494
Paraguay,1977,Americas,lifeExp,66.353
Paraguay,1977,Americas,gdpPercap,3248.373311
Paraguay,1982,Americas,pop,3366439
Paraguay,1982,Americas,lifeExp,66.874
Paraguay,1982,Americas,gdpPercap,4258.503604
Paraguay,1987,Americas,pop,3886512
Paraguay,1987,Americas,lifeExp,67.378
Paraguay,1987,Americas,gdpPercap,3998.875695
Paraguay,1992,Americas,pop,4483945
Paraguay,1992,Americas,lifeExp,68.225
Paraguay,1992,Americas,gdpPercap,4196.411078
Paraguay,1997,Americas,pop,5154123
Paraguay,1997,Americas,lifeExp,69.4
Paraguay,1997,Americas,gdpPercap,4247.400261
Paraguay,2002,Americas,pop,5884491
Paraguay,2002,Americas,lifeExp,70.755
Paraguay,2002,Americas,gdpPercap,3783.674243
Paraguay,2007,Americas,pop,6667147
Paraguay,2007,Americas,lifeExp,71.752
Paraguay,2007,Americas,gdpPercap,4172.838464
Peru,1952,Americas,pop,8025700
Peru,1952,Americas,lifeExp,43.902
Peru,1952,Americas,gdpPercap,3758.523437
Peru,1957,Americas,pop,9146100
Peru,1957,Americas,lifeExp,46.263
Peru,1957,Americas,gdpPercap,4245.256698
Peru,1962,Americas,pop,10516500
Peru,1962,Americas,lifeExp,49.096
Peru,1962,Americas,gdpPercap,4957.037982
Peru,1967,Americas,pop,12132200
Peru,1967,Americas,lifeExp,51.445
Peru,1967,Americas,gdpPercap,5788.09333
Peru,1972,Americas,pop,13954700
Peru,1972,Americas,lifeExp,55.448
Peru,1972,Americas,gdpPercap,5937.827283
Peru,1977,Americas,pop,15990099
Peru,1977,Americas,lifeExp,58.447
Peru,1977,Americas,gdpPercap,6281.290855
Peru,1982,Americas,pop,18125129
Peru,1982,Americas,lifeExp,61.406
Peru,1982,Americas,gdpPercap,6434.501797
Peru,1987,Americas,pop,20195924
Peru,1987,Americas,lifeExp,64.134
Peru,1987,Americas,gdpPercap,6360.9434440000005
Peru,1992,Americas,pop,22430449
Peru,1992,Americas,lifeExp,66.458
Peru,1992,Americas,gdpPercap,4446.380924
Peru,1997,Americas,pop,24748122
Peru,1997,Americas,lifeExp,68.386
Peru,1997,Americas,gdpPercap,5838.347657
Peru,2002,Americas,pop,26769436
Peru,2002,Americas,lifeExp,69.906
Peru,2002,Americas,gdpPercap,5909.020073
Peru,2007,Americas,pop,28674757
Peru,2007,Americas,lifeExp,71.421
Peru,2007,Americas,gdpPercap,7408.905561
Philippines,1952,Asia,pop,22438691
Philippines,1952,Asia,lifeExp,47.752
Philippines,1952,Asia,gdpPercap,1272.880995
Philippines,1957,Asia,pop,26072194
Philippines,1957,Asia,lifeExp,51.334
Philippines,1957,Asia,gdpPercap,1547.944844
Philippines,1962,Asia,pop,30325264
Philippines,1962,Asia,lifeExp,54.757
Philippines,1962,Asia,gdpPercap,1649.552153
Philippines,1967,Asia,pop,35356600
Philippines,1967,Asia,lifeExp,56.393
Philippines,1967,Asia,gdpPercap,1814.12743
Philippines,1972,Asia,pop,40850141
Philippines,1972,Asia,lifeExp,58.065
Philippines,1972,Asia,gdpPercap,1989.37407
Philippines,1977,Asia,pop,46850962
Philippines,1977,Asia,lifeExp,60.06
Philippines,1977,Asia,gdpPercap,2373.204287
Philippines,1982,Asia,pop,53456774
Philippines,1982,Asia,lifeExp,62.082
Philippines,1982,Asia,gdpPercap,2603.273765
Philippines,1987,Asia,pop,60017788
Philippines,1987,Asia,lifeExp,64.151
Philippines,1987,Asia,gdpPercap,2189.634995
Philippines,1992,Asia,pop,67185766
Philippines,1992,Asia,lifeExp,66.458
Philippines,1992,Asia,gdpPercap,2279.324017
Philippines,1997,Asia,pop,75012988
Philippines,1997,Asia,lifeExp,68.564
Philippines,1997,Asia,gdpPercap,2536.534925
Philippines,2002,Asia,pop,82995088
Philippines,2002,Asia,lifeExp,70.303
Philippines,2002,Asia,gdpPercap,2650.921068
Philippines,2007,Asia,pop,91077287
Philippines,2007,Asia,lifeExp,71.688
Philippines,2007,Asia,gdpPercap,3190.481016
Poland,1952,Europe,pop,25730551
Poland,1952,Europe,lifeExp,61.31
Poland,1952,Europe,gdpPercap,4029.329699
Poland,1957,Europe,pop,28235346
Poland,1957,Europe,lifeExp,65.77
Poland,1957,Europe,gdpPercap,4734.253019
Poland,1962,Europe,pop,30329617
Poland,1962,Europe,lifeExp,67.64
Poland,1962,Europe,gdpPercap,5338.752143
Poland,1967,Europe,pop,31785378
Poland,1967,Europe,lifeExp,69.61
Poland,1967,Europe,gdpPercap,6557.152776
Poland,1972,Europe,pop,33039545
Poland,1972,Europe,lifeExp,70.85
Poland,1972,Europe,gdpPercap,8006.506993
Poland,1977,Europe,pop,34621254
Poland,1977,Europe,lifeExp,70.67
Poland,1977,Europe,gdpPercap,9508.141454
Poland,1982,Europe,pop,36227381
Poland,1982,Europe,lifeExp,71.32
Poland,1982,Europe,gdpPercap,8451.531004
Poland,1987,Europe,pop,37740710
Poland,1987,Europe,lifeExp,70.98
Poland,1987,Europe,gdpPercap,9082.351172
Poland,1992,Europe,pop,38370697
Poland,1992,Europe,lifeExp,70.99
Poland,1992,Europe,gdpPercap,7738.881247
Poland,1997,Europe,pop,38654957
Poland,1997,Europe,lifeExp,72.75
Poland,1997,Europe,gdpPercap,10159.58368
Poland,2002,Europe,pop,38625976
Poland,2002,Europe,lifeExp,74.67
Poland,2002,Europe,gdpPercap,12002.23908
Poland,2007,Europe,pop,38518241
Poland,2007,Europe,lifeExp,75.563
Poland,2007,Europe,gdpPercap,15389.92468
Portugal,1952,Europe,pop,8526050
Portugal,1952,Europe,lifeExp,59.82
Portugal,1952,Europe,gdpPercap,3068.319867
Portugal,1957,Europe,pop,8817650
Portugal,1957,Europe,lifeExp,61.51
Portugal,1957,Europe,gdpPercap,3774.571743
Portugal,1962,Europe,pop,9019800
Portugal,1962,Europe,lifeExp,64.39
Portugal,1962,Europe,gdpPercap,4727.954889
Portugal,1967,Europe,pop,9103000
Portugal,1967,Europe,lifeExp,66.6
Portugal,1967,Europe,gdpPercap,6361.517993
Portugal,1972,Europe,pop,8970450
Portugal,1972,Europe,lifeExp,69.26
Portugal,1972,Europe,gdpPercap,9022.247417
Portugal,1977,Europe,pop,9662600
Portugal,1977,Europe,lifeExp,70.41
Portugal,1977,Europe,gdpPercap,10172.48572
Portugal,1982,Europe,pop,9859650
Portugal,1982,Europe,lifeExp,72.77
Portugal,1982,Europe,gdpPercap,11753.84291
Portugal,1987,Europe,pop,9915289
Portugal,1987,Europe,lifeExp,74.06
Portugal,1987,Europe,gdpPercap,13039.30876
Portugal,1992,Europe,pop,9927680
Portugal,1992,Europe,lifeExp,74.86
Portugal,1992,Europe,gdpPercap,16207.26663
Portugal,1997,Europe,pop,10156415
Portugal,1997,Europe,lifeExp,75.97
Portugal,1997,Europe,gdpPercap,17641.03156
Portugal,2002,Europe,pop,10433867
Portugal,2002,Europe,lifeExp,77.29
Portugal,2002,Europe,gdpPercap,19970.90787
Portugal,2007,Europe,pop,10642836
Portugal,2007,Europe,lifeExp,78.098
Portugal,2007,Europe,gdpPercap,20509.64777
Puerto Rico,1952,Americas,pop,2227000
Puerto Rico,1952,Americas,lifeExp,64.28
Puerto Rico,1952,Americas,gdpPercap,3081.959785
Puerto Rico,1957,Americas,pop,2260000
Puerto Rico,1957,Americas,lifeExp,68.54
Puerto Rico,1957,Americas,gdpPercap,3907.156189
Puerto Rico,1962,Americas,pop,2448046
Puerto Rico,1962,Americas,lifeExp,69.62
Puerto Rico,1962,Americas,gdpPercap,5108.34463
Puerto Rico,1967,Americas,pop,2648961
Puerto Rico,1967,Americas,lifeExp,71.1
Puerto Rico,1967,Americas,gdpPercap,6929.277714
Puerto Rico,1972,Americas,pop,2847132
Puerto Rico,1972,Americas,lifeExp,72.16
Puerto Rico,1972,Americas,gdpPercap,9123.041742
Puerto Rico,1977,Americas,pop,3080828
Puerto Rico,1977,Americas,lifeExp,73.44
Puerto Rico,1977,Americas,gdpPercap,9770.524921
Puerto Rico,1982,Americas,pop,3279001
Puerto Rico,1982,Americas,lifeExp,73.75
Puerto Rico,1982,Americas,gdpPercap,10330.98915
Puerto Rico,1987,Americas,pop,3444468
Puerto Rico,1987,Americas,lifeExp,74.63
Puerto Rico,1987,Americas,gdpPercap,12281.34191
Puerto Rico,1992,Americas,pop,3585176
Puerto Rico,1992,Americas,lifeExp,73.911
Puerto Rico,1992,Americas,gdpPercap,14641.58711
Puerto Rico,1997,Americas,pop,3759430
Puerto Rico,1997,Americas,lifeExp,74.917
Puerto Rico,1997,Americas,gdpPercap,16999.4333
Puerto Rico,2002,Americas,pop,3859606
Puerto Rico,2002,Americas,lifeExp,77.778
Puerto Rico,2002,Americas,gdpPercap,18855.60618
Puerto Rico,2007,Americas,pop,3942491
Puerto Rico,2007,Americas,lifeExp,78.746
Puerto Rico,2007,Americas,gdpPercap,19328.70901
Reunion,1952,Africa,pop,257700
Reunion,1952,Africa,lifeExp,52.724
Reunion,1952,Africa,gdpPercap,2718.885295
Reunion,1957,Africa,pop,308700
Reunion,1957,Africa,lifeExp,55.09
Reunion,1957,Africa,gdpPercap,2769.451844
Reunion,1962,Africa,pop,358900
Reunion,1962,Africa,lifeExp,57.666
Reunion,1962,Africa,gdpPercap,3173.72334
Reunion,1967,Africa,pop,414024
Reunion,1967,Africa,lifeExp,60.542
Reunion,1967,Africa,gdpPercap,4021.175739
Reunion,1972,Africa,pop,461633
Reunion,1972,Africa,lifeExp,64.274
Reunion,1972,Africa,gdpPercap,5047.658563
Reunion,1977,Africa,pop,492095
Reunion,1977,Africa,lifeExp,67.064
Reunion,1977,Africa,gdpPercap,4319.804067
Reunion,1982,Africa,pop,517810
Reunion,1982,Africa,lifeExp,69.885
Reunion,1982,Africa,gdpPercap,5267.219353
Reunion,1987,Africa,pop,562035
Reunion,1987,Africa,lifeExp,71.913
Reunion,1987,Africa,gdpPercap,5303.377488
Reunion,1992,Africa,pop,622191
Reunion,1992,Africa,lifeExp,73.615
Reunion,1992,Africa,gdpPercap,6101.255823
Reunion,1997,Africa,pop,684810
Reunion,1997,Africa,lifeExp,74.772
Reunion,1997,Africa,gdpPercap,6071.941411
Reunion,2002,Africa,pop,743981
Reunion,2002,Africa,lifeExp,75.744
Reunion,2002,Africa,gdpPercap,6316.1652
Reunion,2007,Africa,pop,798094
Reunion,2007,Africa,lifeExp,76.442
Reunion,2007,Africa,gdpPercap,7670.122558
Romania,1952,Europe,pop,16630000
Romania,1952,Europe,lifeExp,61.05
Romania,1952,Europe,gdpPercap,3144.613186
Romania,1957,Europe,pop,17829327
Romania,1957,Europe,lifeExp,64.1
Romania,1957,Europe,gdpPercap,3943.370225
Romania,1962,Europe,pop,18680721
Romania,1962,Europe,lifeExp,66.8
Romania,1962,Europe,gdpPercap,4734.997586
Romania,1967,Europe,pop,19284814
Romania,1967,Europe,lifeExp,66.8
Romania,1967,Europe,gdpPercap,6470.866545
